Ref_ID,doi_raw,doi_norm,publication_year,grouped_fold,chronological_role,row_random_fold,row_random_DOI_seen_in_train
25464,10.1016/j.nanoen.2017.10.024,10.1016/j.nanoen.2017.10.024,2017,5,train_through_2018,5,True
25465,10.1016/j.nanoen.2017.10.024,10.1016/j.nanoen.2017.10.024,2017,5,train_through_2018,3,True
25466,10.1016/j.nanoen.2017.10.024,10.1016/j.nanoen.2017.10.024,2017,5,train_through_2018,5,True
25467,10.1016/j.nanoen.2017.10.024,10.1016/j.nanoen.2017.10.024,2017,5,train_through_2018,4,True
25468,10.1016/j.nanoen.2017.10.024,10.1016/j.nanoen.2017.10.024,2017,5,train_through_2018,3,True
25469,10.1016/j.nanoen.2017.10.024,10.1016/j.nanoen.2017.10.024,2017,5,train_through_2018,1,True
25470,10.1016/j.nanoen.2017.10.024,10.1016/j.nanoen.2017.10.024,2017,5,train_through_2018,5,True
25471,10.1016/j.nanoen.2017.10.024,10.1016/j.nanoen.2017.10.024,2017,5,train_through_2018,1,True
25472,10.1016/j.nanoen.2017.10.024,10.1016/j.nanoen.2017.10.024,2017,5,train_through_2018,2,True
25473,10.1016/j.nanoen.2017.10.024,10.1016/j.nanoen.2017.10.024,2017,5,train_through_2018,4,True
25474,10.1016/j.solmat.2019.02.003,10.1016/j.solmat.2019.02.003,2019,5,test_2019_onward,5,True
25475,10.1016/j.solmat.2019.02.003,10.1016/j.solmat.2019.02.003,2019,5,test_2019_onward,1,True
25476,10.1016/j.cplett.2016.12.036,10.1016/j.cplett.2016.12.036,2016,1,train_through_2018,3,True
25477,10.1016/j.cplett.2016.12.036,10.1016/j.cplett.2016.12.036,2016,1,train_through_2018,4,True
25478,10.1016/j.cplett.2016.12.036,10.1016/j.cplett.2016.12.036,2016,1,train_through_2018,3,True
25479,10.1016/j.cplett.2016.12.036,10.1016/j.cplett.2016.12.036,2016,1,train_through_2018,4,True
25480,10.1016/j.carbon.2018.07.010,10.1016/j.carbon.2018.07.010,2018,4,train_through_2018,3,True
25481,10.1016/j.carbon.2018.07.010,10.1016/j.carbon.2018.07.010,2018,4,train_through_2018,4,True
25482,10.1016/j.carbon.2018.07.010,10.1016/j.carbon.2018.07.010,2018,4,train_through_2018,4,True
25483,10.1016/j.mssp.2019.03.021,10.1016/j.mssp.2019.03.021,2019,2,test_2019_onward,2,True
25484,10.1016/j.mssp.2019.03.021,10.1016/j.mssp.2019.03.021,2019,2,test_2019_onward,1,True
25485,10.1016/j.mssp.2019.03.021,10.1016/j.mssp.2019.03.021,2019,2,test_2019_onward,2,True
25486,10.1002/adfm.201304022,10.1002/adfm.201304022,2014,3,train_through_2018,1,True
25487,10.1002/adfm.201304022,10.1002/adfm.201304022,2014,3,train_through_2018,1,True
25488,10.1002/adfm.201304022,10.1002/adfm.201304022,2014,3,train_through_2018,2,True
25489,10.1002/adfm.201304022,10.1002/adfm.201304022,2014,3,train_through_2018,4,True
25490,10.1002/adfm.201304022,10.1002/adfm.201304022,2014,3,train_through_2018,2,True
25491,10.1002/adfm.201304022,10.1002/adfm.201304022,2014,3,train_through_2018,3,True
25492,10.1016/j.nanoen.2019.04.073,10.1016/j.nanoen.2019.04.073,2019,1,test_2019_onward,3,True
25493,10.1016/j.nanoen.2019.04.073,10.1016/j.nanoen.2019.04.073,2019,1,test_2019_onward,4,True
25495,10.1021/jacs.5b06444,10.1021/jacs.5b06444,2015,2,train_through_2018,2,True
25496,10.1021/jacs.5b06444,10.1021/jacs.5b06444,2015,2,train_through_2018,2,True
25497,10.1021/jacs.5b06444,10.1021/jacs.5b06444,2015,2,train_through_2018,5,True
25498,10.1021/jacs.5b06444,10.1021/jacs.5b06444,2015,2,train_through_2018,1,True
25499,10.1021/jacs.5b06444,10.1021/jacs.5b06444,2015,2,train_through_2018,5,True
25500,10.1021/jacs.5b06444,10.1021/jacs.5b06444,2015,2,train_through_2018,5,True
25501,10.1021/jacs.5b06444,10.1021/jacs.5b06444,2015,2,train_through_2018,1,True
25502,10.1021/jacs.5b06444,10.1021/jacs.5b06444,2015,2,train_through_2018,2,True
25503,10.1021/jacs.5b06444,10.1021/jacs.5b06444,2015,2,train_through_2018,5,True
25504,10.1021/jacs.5b06444,10.1021/jacs.5b06444,2015,2,train_through_2018,2,True
25505,10.1021/jacs.5b06444,10.1021/jacs.5b06444,2015,2,train_through_2018,2,True
25506,10.1021/jacs.5b06444,10.1021/jacs.5b06444,2015,2,train_through_2018,2,True
25507,10.1021/jacs.5b06444,10.1021/jacs.5b06444,2015,2,train_through_2018,4,True
25508,10.1021/jacs.5b06444,10.1021/jacs.5b06444,2015,2,train_through_2018,2,True
25509,10.1021/jacs.5b06444,10.1021/jacs.5b06444,2015,2,train_through_2018,3,True
25510,10.1007/s10854-019-01444-4,10.1007/s10854-019-01444-4,2019,2,test_2019_onward,4,True
25511,10.1007/s10854-019-01444-4,10.1007/s10854-019-01444-4,2019,2,test_2019_onward,2,True
25512,10.1007/s10854-019-01444-4,10.1007/s10854-019-01444-4,2019,2,test_2019_onward,3,True
25514,10.1016/j.cap.2018.10.020,10.1016/j.cap.2018.10.020,2018,4,train_through_2018,3,True
25516,10.1016/j.cap.2018.10.020,10.1016/j.cap.2018.10.020,2018,4,train_through_2018,5,True
25517,10.1016/j.cap.2018.10.020,10.1016/j.cap.2018.10.020,2018,4,train_through_2018,4,True
25518,10.1016/j.jiec.2018.05.013,10.1016/j.jiec.2018.05.013,2018,3,train_through_2018,5,True
25519,10.1016/j.jiec.2018.05.013,10.1016/j.jiec.2018.05.013,2018,3,train_through_2018,4,True
25520,10.1016/j.solener.2016.08.044,10.1016/j.solener.2016.08.044,2016,2,train_through_2018,5,True
25521,10.1016/j.solener.2016.08.044,10.1016/j.solener.2016.08.044,2016,2,train_through_2018,4,True
25522,10.1016/j.solener.2016.08.044,10.1016/j.solener.2016.08.044,2016,2,train_through_2018,5,True
25523,10.1016/j.solener.2016.08.044,10.1016/j.solener.2016.08.044,2016,2,train_through_2018,2,True
25524,10.1016/j.solener.2016.08.044,10.1016/j.solener.2016.08.044,2016,2,train_through_2018,4,True
25525,10.1016/j.solener.2016.08.044,10.1016/j.solener.2016.08.044,2016,2,train_through_2018,2,True
25526,10.1016/j.solener.2016.08.044,10.1016/j.solener.2016.08.044,2016,2,train_through_2018,4,True
25527,10.1016/j.solener.2016.08.044,10.1016/j.solener.2016.08.044,2016,2,train_through_2018,2,True
25528,10.1039/c8ra03162b,10.1039/c8ra03162b,2018,4,train_through_2018,1,True
25529,10.1039/c8ra03162b,10.1039/c8ra03162b,2018,4,train_through_2018,4,True
25530,10.1039/c8ra03162b,10.1039/c8ra03162b,2018,4,train_through_2018,5,True
25531,10.1039/c8ra03162b,10.1039/c8ra03162b,2018,4,train_through_2018,2,True
25532,10.1039/c8ra03162b,10.1039/c8ra03162b,2018,4,train_through_2018,5,True
25533,10.1002/anie.201604399,10.1002/anie.201604399,2016,3,train_through_2018,3,True
25534,10.1002/anie.201604399,10.1002/anie.201604399,2016,3,train_through_2018,3,True
25535,10.1002/anie.201604399,10.1002/anie.201604399,2016,3,train_through_2018,3,True
25536,10.1002/anie.201604399,10.1002/anie.201604399,2016,3,train_through_2018,5,True
25537,10.1002/anie.201604399,10.1002/anie.201604399,2016,3,train_through_2018,4,True
25538,10.1002/anie.201604399,10.1002/anie.201604399,2016,3,train_through_2018,5,True
25540,10.1002/anie.201604399,10.1002/anie.201604399,2016,3,train_through_2018,2,True
25541,10.1038/s41598-017-04690-w,10.1038/s41598-017-04690-w,2017,3,train_through_2018,1,True
25542,10.1038/s41598-017-04690-w,10.1038/s41598-017-04690-w,2017,3,train_through_2018,3,True
25543,10.1038/s41598-017-04690-w,10.1038/s41598-017-04690-w,2017,3,train_through_2018,1,True
25546,10.1021/acsami.7b14254,10.1021/acsami.7b14254,2017,2,train_through_2018,4,True
25547,10.1021/acsami.7b14254,10.1021/acsami.7b14254,2017,2,train_through_2018,3,True
25548,10.1002/ente.201800939,10.1002/ente.201800939,2018,4,train_through_2018,2,True
25549,10.1002/ente.201800939,10.1002/ente.201800939,2018,4,train_through_2018,5,True
25550,10.1002/ente.201800939,10.1002/ente.201800939,2018,4,train_through_2018,2,True
25551,10.1002/ente.201800939,10.1002/ente.201800939,2018,4,train_through_2018,2,True
25552,10.1002/ente.201800939,10.1002/ente.201800939,2018,4,train_through_2018,4,True
25553,10.1002/ente.201800939,10.1002/ente.201800939,2018,4,train_through_2018,5,True
25554,10.1002/ente.201800939,10.1002/ente.201800939,2018,4,train_through_2018,5,True
25555,10.1002/cssc.201700271,10.1002/cssc.201700271,2017,5,train_through_2018,1,False
25556,10.1002/cssc.201700271,10.1002/cssc.201700271,2017,5,train_through_2018,1,False
25557,10.1021/ja504539w,10.1021/ja504539w,2014,2,train_through_2018,1,True
25558,10.1021/ja504539w,10.1021/ja504539w,2014,2,train_through_2018,1,True
25559,10.1021/ja504539w,10.1021/ja504539w,2014,2,train_through_2018,5,True
25560,10.1021/ja504539w,10.1021/ja504539w,2014,2,train_through_2018,3,True
25561,10.1039/c8se00451j,10.1039/c8se00451j,2018,2,train_through_2018,1,True
25562,10.1039/c8se00451j,10.1039/c8se00451j,2018,2,train_through_2018,3,True
25563,10.1039/c5ta01595b,10.1039/c5ta01595b,2015,4,train_through_2018,4,True
25564,10.1039/c5ta01595b,10.1039/c5ta01595b,2015,4,train_through_2018,5,True
25565,10.1039/c5ta01595b,10.1039/c5ta01595b,2015,4,train_through_2018,1,True
25566,10.1039/c5ta01595b,10.1039/c5ta01595b,2015,4,train_through_2018,4,True
25567,10.1039/c5ta01595b,10.1039/c5ta01595b,2015,4,train_through_2018,4,True
25568,10.1039/c5ta01595b,10.1039/c5ta01595b,2015,4,train_through_2018,4,True
25569,10.1039/c7nr00784a,10.1039/c7nr00784a,2017,2,train_through_2018,4,False
25570,10.1002/adfm.201900830,10.1002/adfm.201900830,2019,1,test_2019_onward,2,True
25571,10.1002/adfm.201900830,10.1002/adfm.201900830,2019,1,test_2019_onward,4,True
25572,10.1002/adfm.201900830,10.1002/adfm.201900830,2019,1,test_2019_onward,5,True
25573,10.1002/adfm.201900830,10.1002/adfm.201900830,2019,1,test_2019_onward,2,True
25574,10.1002/adfm.201900830,10.1002/adfm.201900830,2019,1,test_2019_onward,2,True
25575,10.1002/adfm.201900830,10.1002/adfm.201900830,2019,1,test_2019_onward,5,True
25576,10.1002/smll.201603225,10.1002/smll.201603225,2016,5,train_through_2018,3,True
25577,10.1002/smll.201603225,10.1002/smll.201603225,2016,5,train_through_2018,3,True
25578,10.1002/smll.201603225,10.1002/smll.201603225,2016,5,train_through_2018,2,True
25579,10.1002/smll.201603225,10.1002/smll.201603225,2016,5,train_through_2018,5,True
25580,10.1002/smll.201603225,10.1002/smll.201603225,2016,5,train_through_2018,4,True
25581,10.1002/smll.201603225,10.1002/smll.201603225,2016,5,train_through_2018,4,True
25582,10.1002/smll.201603225,10.1002/smll.201603225,2016,5,train_through_2018,4,True
25583,10.1002/smll.201603225,10.1002/smll.201603225,2016,5,train_through_2018,2,True
25585,10.1039/c7tc00597k,10.1039/c7tc00597k,2017,3,train_through_2018,1,True
25586,10.1039/c7tc00597k,10.1039/c7tc00597k,2017,3,train_through_2018,4,True
25587,10.1039/c7tc00597k,10.1039/c7tc00597k,2017,3,train_through_2018,3,True
25588,10.1039/c7tc00597k,10.1039/c7tc00597k,2017,3,train_through_2018,1,True
25595,10.1039/c5ta01155h,10.1039/c5ta01155h,2015,3,train_through_2018,3,True
25596,10.1039/c5ta01155h,10.1039/c5ta01155h,2015,3,train_through_2018,4,True
25597,10.1088/1757-899X/479/1/012046,10.1088/1757-899x/479/1/012046,2019,1,test_2019_onward,5,True
25598,10.1088/1757-899X/479/1/012046,10.1088/1757-899x/479/1/012046,2019,1,test_2019_onward,3,True
25599,10.1088/1757-899X/479/1/012046,10.1088/1757-899x/479/1/012046,2019,1,test_2019_onward,5,True
25600,10.1088/1757-899X/479/1/012046,10.1088/1757-899x/479/1/012046,2019,1,test_2019_onward,4,True
25601,10.1088/1757-899X/479/1/012046,10.1088/1757-899x/479/1/012046,2019,1,test_2019_onward,5,True
25602,10.1038/srep08704,10.1038/srep08704,2015,1,train_through_2018,5,True
25603,10.1038/srep08704,10.1038/srep08704,2015,1,train_through_2018,1,True
25604,10.1021/jz5017069,10.1021/jz5017069,2014,5,train_through_2018,1,False
25605,10.1021/jz5017069,10.1021/jz5017069,2014,5,train_through_2018,1,False
25606,10.1002/adma.201500048,10.1002/adma.201500048,2015,5,train_through_2018,4,True
25607,10.1002/adma.201500048,10.1002/adma.201500048,2015,5,train_through_2018,2,True
25608,10.1021/acs.jpclett.7b01466,10.1021/acs.jpclett.7b01466,2017,1,train_through_2018,1,False
25609,10.1021/acsami.7b08488,10.1021/acsami.7b08488,2017,3,train_through_2018,2,False
25610,10.1021/acsami.7b08488,10.1021/acsami.7b08488,2017,3,train_through_2018,2,False
25611,10.1021/acsami.7b08488,10.1021/acsami.7b08488,2017,3,train_through_2018,2,False
25612,10.1021/acsami.7b08488,10.1021/acsami.7b08488,2017,3,train_through_2018,2,False
25613,10.1039/c7ta01768e,10.1039/c7ta01768e,2017,5,train_through_2018,5,True
25614,10.1039/c7ta01768e,10.1039/c7ta01768e,2017,5,train_through_2018,2,True
25615,10.1039/c7ta01768e,10.1039/c7ta01768e,2017,5,train_through_2018,5,True
25616,10.1002/adma.201902692,10.1002/adma.201902692,2019,2,test_2019_onward,1,False
25617,10.1088/1757-899X/182/1/012001,10.1088/1757-899x/182/1/012001,2017,4,train_through_2018,3,True
25618,10.1088/1757-899X/182/1/012001,10.1088/1757-899x/182/1/012001,2017,4,train_through_2018,1,True
25619,10.1002/admi.201801118,10.1002/admi.201801118,2018,2,train_through_2018,5,True
25620,10.1002/admi.201801118,10.1002/admi.201801118,2018,2,train_through_2018,3,True
25621,10.1002/adma.201606964,10.1002/adma.201606964,2017,3,train_through_2018,3,True
25622,10.1002/adma.201606964,10.1002/adma.201606964,2017,3,train_through_2018,5,True
25623,10.1002/adma.201606964,10.1002/adma.201606964,2017,3,train_through_2018,3,True
25624,10.1002/adma.201606964,10.1002/adma.201606964,2017,3,train_through_2018,3,True
25625,10.1039/c8se00119g,10.1039/c8se00119g,2018,4,train_through_2018,3,True
25626,10.1039/c8se00119g,10.1039/c8se00119g,2018,4,train_through_2018,2,True
25627,10.1039/c8se00119g,10.1039/c8se00119g,2018,4,train_through_2018,3,True
25628,10.1039/c8se00119g,10.1039/c8se00119g,2018,4,train_through_2018,4,True
25629,10.1039/c8se00119g,10.1039/c8se00119g,2018,4,train_through_2018,1,True
25630,10.1039/c8se00119g,10.1039/c8se00119g,2018,4,train_through_2018,3,True
25631,10.3390/ma12132037,10.3390/ma12132037,2019,2,test_2019_onward,3,True
25632,10.3390/ma12132037,10.3390/ma12132037,2019,2,test_2019_onward,4,True
25633,10.3390/ma12132037,10.3390/ma12132037,2019,2,test_2019_onward,3,True
25634,10.3390/ma12132037,10.3390/ma12132037,2019,2,test_2019_onward,1,True
25635,10.1021/jz402706q,10.1021/jz402706q,2014,1,train_through_2018,1,True
25636,10.1021/jz402706q,10.1021/jz402706q,2014,1,train_through_2018,5,True
25637,10.1021/jz402706q,10.1021/jz402706q,2014,1,train_through_2018,4,True
25638,10.1021/jz402706q,10.1021/jz402706q,2014,1,train_through_2018,1,True
25639,10.1021/jz402706q,10.1021/jz402706q,2014,1,train_through_2018,2,True
25640,10.3303/CET1652062,10.3303/cet1652062,2016,2,train_through_2018,3,True
25641,10.3303/CET1652062,10.3303/cet1652062,2016,2,train_through_2018,3,True
25642,10.3303/CET1652062,10.3303/cet1652062,2016,2,train_through_2018,1,True
25643,10.3303/CET1652062,10.3303/cet1652062,2016,2,train_through_2018,3,True
25644,10.1063/1.4979865,10.1063/1.4979865,2017,3,train_through_2018,2,False
25645,10.1039/c6ra10072d,10.1039/c6ra10072d,2016,3,train_through_2018,3,False
25646,10.1016/j.solmat.2017.01.009,10.1016/j.solmat.2017.01.009,2017,1,train_through_2018,4,False
25647,10.3390/polym11010147,10.3390/polym11010147,2019,2,test_2019_onward,1,True
25648,10.3390/polym11010147,10.3390/polym11010147,2019,2,test_2019_onward,1,True
25649,10.3390/polym11010147,10.3390/polym11010147,2019,2,test_2019_onward,2,True
25650,10.3390/polym11010147,10.3390/polym11010147,2019,2,test_2019_onward,2,True
25651,10.1039/c6ra22023a,10.1039/c6ra22023a,2016,3,train_through_2018,5,True
25652,10.1039/c6ra22023a,10.1039/c6ra22023a,2016,3,train_through_2018,4,True
25653,10.1039/c6ra22023a,10.1039/c6ra22023a,2016,3,train_through_2018,2,True
25654,10.1039/c6ra22023a,10.1039/c6ra22023a,2016,3,train_through_2018,3,True
25655,10.1039/c5nr08819d,10.1039/c5nr08819d,2016,5,train_through_2018,3,False
25656,10.1002/aenm.201502536,10.1002/aenm.201502536,2016,2,train_through_2018,2,True
25657,10.1002/aenm.201502536,10.1002/aenm.201502536,2016,2,train_through_2018,5,True
25658,10.1002/aenm.201502536,10.1002/aenm.201502536,2016,2,train_through_2018,2,True
25659,10.1002/aenm.201502536,10.1002/aenm.201502536,2016,2,train_through_2018,1,True
25660,10.1016/j.jpowsour.2016.01.102,10.1016/j.jpowsour.2016.01.102,2016,4,train_through_2018,1,True
25661,10.1016/j.jpowsour.2016.01.102,10.1016/j.jpowsour.2016.01.102,2016,4,train_through_2018,4,True
25662,10.1016/j.jpowsour.2016.01.102,10.1016/j.jpowsour.2016.01.102,2016,4,train_through_2018,2,True
25663,10.1016/j.jpowsour.2016.01.102,10.1016/j.jpowsour.2016.01.102,2016,4,train_through_2018,5,True
25664,10.1016/j.jpowsour.2016.01.102,10.1016/j.jpowsour.2016.01.102,2016,4,train_through_2018,1,True
25665,10.1016/j.jpowsour.2016.01.102,10.1016/j.jpowsour.2016.01.102,2016,4,train_through_2018,3,True
25666,10.1016/j.tsf.2018.05.052,10.1016/j.tsf.2018.05.052,2018,4,train_through_2018,5,True
25667,10.1016/j.tsf.2018.05.052,10.1016/j.tsf.2018.05.052,2018,4,train_through_2018,2,True
25668,10.1016/j.ceramint.2019.03.159,10.1016/j.ceramint.2019.03.159,2019,1,test_2019_onward,2,True
25669,10.1016/j.ceramint.2019.03.159,10.1016/j.ceramint.2019.03.159,2019,1,test_2019_onward,5,True
25670,10.1016/j.solmat.2019.03.040,10.1016/j.solmat.2019.03.040,2019,4,test_2019_onward,2,True
25671,10.1016/j.solmat.2019.03.040,10.1016/j.solmat.2019.03.040,2019,4,test_2019_onward,5,True
25672,10.1016/j.solmat.2019.03.040,10.1016/j.solmat.2019.03.040,2019,4,test_2019_onward,2,True
25673,10.1016/j.solmat.2019.03.040,10.1016/j.solmat.2019.03.040,2019,4,test_2019_onward,1,True
25674,10.1016/j.solmat.2019.03.040,10.1016/j.solmat.2019.03.040,2019,4,test_2019_onward,3,True
25675,10.1016/j.solmat.2019.03.040,10.1016/j.solmat.2019.03.040,2019,4,test_2019_onward,3,True
25676,10.1016/j.solmat.2019.03.040,10.1016/j.solmat.2019.03.040,2019,4,test_2019_onward,4,True
25677,10.1016/j.solmat.2019.03.040,10.1016/j.solmat.2019.03.040,2019,4,test_2019_onward,4,True
25678,10.1016/j.solmat.2019.03.040,10.1016/j.solmat.2019.03.040,2019,4,test_2019_onward,3,True
25679,10.1021/acsenergylett.8b00217,10.1021/acsenergylett.8b00217,2018,2,train_through_2018,4,False
25680,10.1021/acsenergylett.8b00217,10.1021/acsenergylett.8b00217,2018,2,train_through_2018,4,False
25681,10.1002/cssc.201600887,10.1002/cssc.201600887,2016,3,train_through_2018,4,True
25682,10.1002/cssc.201600887,10.1002/cssc.201600887,2016,3,train_through_2018,1,True
25683,10.1016/j.tsf.2015.12.001,10.1016/j.tsf.2015.12.001,2015,2,train_through_2018,4,True
25684,10.1016/j.tsf.2015.12.001,10.1016/j.tsf.2015.12.001,2015,2,train_through_2018,2,True
25685,10.1016/j.tsf.2015.12.001,10.1016/j.tsf.2015.12.001,2015,2,train_through_2018,1,True
25686,10.1007/s40843-017-9014-9,10.1007/s40843-017-9014-9,2017,5,train_through_2018,3,True
25687,10.1007/s40843-017-9014-9,10.1007/s40843-017-9014-9,2017,5,train_through_2018,5,True
25688,10.1088/2053-1591/aaaa88,10.1088/2053-1591/aaaa88,2018,2,train_through_2018,1,True
25689,10.1088/2053-1591/aaaa88,10.1088/2053-1591/aaaa88,2018,2,train_through_2018,4,True
25690,10.1088/2053-1591/aaaa88,10.1088/2053-1591/aaaa88,2018,2,train_through_2018,3,True
25691,10.1088/2053-1591/aaaa88,10.1088/2053-1591/aaaa88,2018,2,train_through_2018,5,True
25692,10.1021/acs.langmuir.8b01650,10.1021/acs.langmuir.8b01650,2018,4,train_through_2018,5,True
25693,10.1021/acs.langmuir.8b01650,10.1021/acs.langmuir.8b01650,2018,4,train_through_2018,1,True
25694,10.1021/acs.langmuir.8b01650,10.1021/acs.langmuir.8b01650,2018,4,train_through_2018,2,True
25695,10.1021/acs.langmuir.8b01650,10.1021/acs.langmuir.8b01650,2018,4,train_through_2018,2,True
25696,10.1021/acs.langmuir.8b01650,10.1021/acs.langmuir.8b01650,2018,4,train_through_2018,2,True
25697,10.1021/am504320h,10.1021/am504320h,2014,4,train_through_2018,3,False
25699,10.1016/j.chempr.2018.01.018,10.1016/j.chempr.2018.01.018,2018,4,train_through_2018,2,False
25700,10.1016/j.chempr.2018.01.018,10.1016/j.chempr.2018.01.018,2018,4,train_through_2018,2,False
25706,10.1016/j.solmat.2017.01.040,10.1016/j.solmat.2017.01.040,2017,3,train_through_2018,3,True
25708,10.1016/j.solmat.2017.01.040,10.1016/j.solmat.2017.01.040,2017,3,train_through_2018,4,True
25709,10.1021/acs.jpclett.5b00967,10.1021/acs.jpclett.5b00967,2015,2,train_through_2018,4,False
25710,10.1021/acs.jpcc.7b04338,10.1021/acs.jpcc.7b04338,2017,2,train_through_2018,4,True
25711,10.1021/acs.jpcc.7b04338,10.1021/acs.jpcc.7b04338,2017,2,train_through_2018,4,True
25712,10.1021/acs.jpcc.7b04338,10.1021/acs.jpcc.7b04338,2017,2,train_through_2018,2,True
25713,10.1021/acs.jpcc.7b04338,10.1021/acs.jpcc.7b04338,2017,2,train_through_2018,5,True
25714,10.1021/acs.jpcc.7b04338,10.1021/acs.jpcc.7b04338,2017,2,train_through_2018,2,True
25715,10.1039/c6ra11936k,10.1039/c6ra11936k,2016,5,train_through_2018,3,True
25716,10.1039/c6ra11936k,10.1039/c6ra11936k,2016,5,train_through_2018,1,True
